Genre,Artist,Artist ID,Collaborator,Collaborator ID,Album,Album Type,Album ID
hip hop,Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,East Atlanta Memphis,album,7FFVe9Xh9xj7uMv4RYt0HQ
hip hop,Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,Peewee Longway,0xTcxl35DKXUeYRWqY10w6,BagMen,album,5qVALnGZ7zymK7qgqcGvuh
hip hop,Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Felix Brothers,album,04VQBZJN8mowfBLMXIT3u5
hip hop,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,NxWorries,6PEMFpe3PTOksdV4ZXUpbE,Yes Lawd! Remixes,album,0glWUNA3VeICkmoEp7UwXQ
hip hop,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa,Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,Bubblin (feat. Busta Rhymes) [Remix],single,6wVaHOp0tNrsmuuotjUtcW
hip hop,Vince Staples,68kEuyFKyqrdQQLLsmiatm,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,&burn (with Vince Staples),single,6eQpKhYCtvD0TwXQVHsgC2
hip hop,Vince Staples,68kEuyFKyqrdQQLLsmiatm,Flume,6nxWCVXbOlEVRexSbLsTer,Smoke & Retribution,single,7gbMNuFinrPbpcjp3rymgx
hip hop,Vince Staples,68kEuyFKyqrdQQLLsmiatm,Christian Rich,7cAlvWK5rgMmJ37j7woN8l,High,single,3pwDFvXiuGrO7iKQ9x0e2s
hip hop,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Trouble,0701LAQrkY5Il5vt06uNnC,Edgewood (41E Edition),album,4s5uzm05Xu09mBKv9E58x1
hip hop,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,The Mantra,single,0itierEc1U3I8yIi4TtnuT
hip hop,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Black Barbies,single,0bfNmMmjV6nvDwwhUvL7e8
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Clean Bandit,6MDME20pz9RveH9rEXvrOM,Out at Night (feat. KYLE & Big Boi),single,5jOXyLqkOKnjpjY9mqsUwQ
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,MadeinTYO,5SyGEPymt1G2uto47tVWvZ,SUPERDUPERKYLE (feat. MadeinTYO),single,7pvpmoi2v1DbkhYAYeQtG8
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,Playinwitme (Remix) [feat. Logic and Kehlani],single,4bF79nym1CGrGY1g2BJKFs
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Kehlani,0cGUm45nv7Z6M6qdXYQGTX,Playinwitme (feat. Kehlani) [KREAM Remix],single,2CL8TUBGw9Ho09OAnzBXRw
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,MadeinTYO,5SyGEPymt1G2uto47tVWvZ,All Mine (feat. MadeinTYO),single,1aLu0YoXuxjGYB6su8SGf0
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Off Of It (feat. Ty Dolla $ign),single,5K7T2Wft3ZkSr1HVidsYTJ
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Miguel,360IAlyVv4PCEVjgyMZrxK,Sunshine (feat. Miguel),single,0lLlTFPKI3C7e6RArbIVgN
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,The Americanos,4XxgN35ZzxIrzUH9Fz8e1y,Everyday (feat. DRAM & Kyle),single,5umBy4x8kLx0PYF5YHFWD8
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Attention (Remix) [feat. Kyle],single,2XBL7s6tWFW7U3XI3Qfsm0
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Vice,0q4NrXqJnc367PieejuROJ,Obsession (25/7) [feat. Jon Bellion & Kyle],single,5XnbTUrsJkmN7JRjDdNLB2
hip hop,KYLE,4qBgvVog0wzW75IQ48mU7v,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,iSpy (feat. Kodak Black),single,6YbUfNMvQNMkwiafq32a44
hip hop,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,Fed Babys,album,4RUq0kdGLKc5ROEv8I0lRY
hip hop,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Drako,4JKPwxXOAvdUqMR7sMAdXb,Count It Up,single,5liO1yyzjgEbwr1q7zuIT6
hip hop,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Mr. Mase,5g0lmdE43h3Tlrl3JtYwOG,Tetris,single,49m223MetFamEZOz5LKJXJ
hip hop,MadeinTYO,5SyGEPymt1G2uto47tVWvZ,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,The Last Of The Real Ones (Remix) [feat. MadeinTYO & blow],single,5euZi2TwSCAei6BeLOwkQ0
hip hop,MadeinTYO,5SyGEPymt1G2uto47tVWvZ,FKi 1st,53ixqKNKVTgtSx3m3DGMA2,Good Gas,single,18RzxV31WseTjmTaym1tP7
hip hop,Jaden Smith,0xOeVMOz2fVg5BJY3N6akT,Harry Hudson,3btNpz9NEJ8ml352B8S7Qr,Just Slide (feat. Jaden Smith),single,3DFySao9VsItXhXRBT3zkt
hip hop,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,Young Loyal,2AkxUHAXxDekB6XtJVqztQ,Look Alive (Blocboy JB Remix),single,0btwOGczDJirPFeDT1lkwX
hip hop,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,88rising,1AhjOkOLkbHUfcHDSErXQs,Peach Jam,single,6HzF9jVMTATQ5gHyByI3RW
hip hop,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,88rising,1AhjOkOLkbHUfcHDSErXQs,Let It Go,single,2FJ9kCupJNc1UHAN9wpQtU
hip hop,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,Drake,3TVXtAsR1Inumwj472S9r4,Look Alive (feat. Drake),single,7GGoJfKFOwDNuiLjjfzyCS
hip hop,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,88rising,1AhjOkOLkbHUfcHDSErXQs,Let It Go (feat. Higher Brothers & BlocBoy JB) [MEMBA Remix],single,2tuhaihaBchH1uMOwrHnT2
hip hop,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,I Don't Die,single,0hjBgwURDf05Jb08zDwVn9
hip hop,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Stranger Things,single,2abBjN2KB4uaJhMV3Qs1xP
hip hop,Jay Rock,28ExwzUQsvgJooOI0X1mr3,Ab-Soul,0g9vAlRPK9Gt3FKCekk4TW,Two Black Hippy,album,1oYrm8F8n1t8wMPFQoy1pG
hip hop,Jay Rock,28ExwzUQsvgJooOI0X1mr3,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)",single,1NXM5lF9YB7a3f1e4R48oH
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Lil Baby,5f7VJjfbwm532GiveGC0ZK,Drip Harder,album,2yXnY2NiaZk9QiJJittS81
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Tm88,5RMUeKq0dZxg9RHE1f0B9P,Order,single,18qwIZMLB1qdSYiikhk68l
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Young Scooter,4cmA2QDPdzh8W2ytpyUGes,New Hunnids (feat. Yung Bans & Gunna),single,0j9MJ1BLtZg1rVt45DsaHT
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Lil Baby,5f7VJjfbwm532GiveGC0ZK,Drip Too Hard,single,0LfKQSbicPG4QTTVkS0fes
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,FXXXXY,0SSE0sdoX2FYoo4xQtJmvX,Need U (with Gunna),single,1udxEHpcMzQZOyI2KCeR1t
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Yung Bans,6WkUZyqghQei2G809wMKuZ,Easter Pink,single,4GmTDljifHtczwSTSPZZAg
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Shy Glizzy,1DvtabXAjfrMihPP6JQdHs,Do You Understand? (feat. Gunna & Tory Lanez),single,4Q7rAJQkX6b5qVpwYpoB6d
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Paris,2mxplErmRMbGaSiAsDONkT,Po'ed Up (feat. Gunna),single,3EvV2U2eMgfgYpwuqersKc
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,Vibes In LA,single,460YXJ6hdVYQzeeTp9r5w0
hip hop,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,HoodRich Pablo Juan,1ZLO8d7zll1WeQJUHaxQer,Back And Forth,single,77fRN8Mw4xMWdtlxPOGXVB
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,J Spades,0CUMYJraqFJ5RddqfuScWa,Bad Energy (Stay Far Away Remix),single,59X2YXcVEEh9qR6qn8QlXq
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Nana Rogues,24HNTbd7Y2qVOCyzIosYi9,To The Max,single,0zQleOSgNnH1cd0o4CV7rm
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Skepta,2p1fiYHYiXz9qi0JJyxBzN,Energy (Stay Far Away),single,6c2FMAZeFKi8pui6dlZqXB
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Mystro,7GUayRAp1ClL94DXIwMmD4,Immediately,single,0mKlNQ3u0ypvGduNcdQPDV
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Olamide,4ovtyvs7j1jSmwhkBGHqSr,KANA,single,7atwkbkL6GTv6w3ksI1BYC
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,DJ Spinall,2NtQA3PY9chI8l65ejZLTP,Nowo,single,3J6pyRakC17Y3XVjHJeN47
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,DJ Jimmy Jatt,1ZwLoNSj1T8R4D303zVVMp,Oshe,single,42NoNT1U7EIgN0CxYQV9iE
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Vybz Kartel,2NUz5P42WqkxilbI8ocN76,Wine to the Top,single,2vEzcuWM9t47yo16NxsZWM
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Mut4y,5eWt7HdpWwlidAEBcNtqWQ,Manya,single,5TaQ82vUKpFXRCY6p55Fq7
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Masterkraft,0lEUtJddtvvDlxtEmF9j0m,Odoo,single,7Czfq0qFCYeTCo0wMNBEjU
hip hop,WizKid,3tVQdUvClmAT7URs9V3rsp,Kranium,1LKo6ZA3RNvKtLa6zDu32S,Can't Believe (feat. Ty Dolla $ign & WizKid),single,7fvnfIXtw00lgcCncIhoJv
hip hop,Takeoff,3EW0kQ1skZiK1NHg3Spt9J,Zeekonthebeat,2ibE6lpyWtRBjDskTXQcVa,Last Memory,single,7FshV1ndG8TAwuqfHtATYT
hip hop,Takeoff,3EW0kQ1skZiK1NHg3Spt9J,Quality Control,6i392l38cR3uBPF0DbNs7S,Interview,single,7cvLHMsjDRAirYMaWXK4Qd
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Nio Garcia,5hdhHgpxyniooUiQVaPxQ0,Quiere Fumar Remix,single,2Uo6Gjm0YIXNwqHwqCHgqX
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Juhn,2LmcxBak1alK1bf7d1beTr,Vamo Alla,single,74Hho28vs3Q2B92pVAaryY
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Ro Millones,2kRriUgpChA20Fixy3p5cV,Funeral,single,0116Ie8eiOavxyJbcCONdT
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Chimbala,4VVEpEhC8NcR7AqNEds42U,Tamo Alante,single,2QE1c3W38za9tSbcYkIBlT
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Alberto Stylee,5mgqYTU6dhKlEdi7DOy4uU,A Lo Porno,single,5eT9jzX1izRq6yN23vwrAh
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,MOVE TO MIAMI (Darell Version),single,4688cnvrt7sLcKXCnb8oGi
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Frank Louis,2Do2APQHg1zQ4bvpKUm9q6,Te Met,single,2KMT6KvtQWmQsJ0pauSFWX
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Marko Silva,0lfg4jmiStCcCn1lPgkvCY,Tu Favorito,single,0JSHs8rO40FhiguAULwPKp
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Izaak,4QnIgiNrHms721F6uwQVMa,Otra Vez,single,1F3UkzgLnCXq7b46SO8gXu
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Brytiago,00XhexlJEXQstHimpZN910,Asesina,single,5qSoCTUyAexTHUzUTX7Aiz
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Bryant Myers,6w9ToX5slZ4uIdmD17hJ3c,Quiero Hablarte,single,1bgTQyP2SC5WuUI3xASKCW
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Ele A El Dominio,4SzD0wClEg9NKVJZbCRFqS,Blanco o Negro (Remix),single,1XYbgWmEbABolhk1D4Eygr
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Nengo Flow,12vb80Km0Ew53ABfJOepVz,Todo el Mundo Mata Gente (Remix),single,5wbpVbeoz52YQu2dY0ehDQ
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Kelmitt,6tOv5UYDorjmsernjtaHO1,No Me Vuelvo a Enamorar,single,7GE5cnNFYnZdGmlnru5tRt
hip hop,Darell,1TtXnWcUs0FCkaZDPGYHdf,Jhay Cortez,0EFisYRi20PTADoJrifHrz,Se Supone (RMX),single,0QhH2vXIpjG25HqZWjgDoZ
hip hop,JID,6U3ybJ9UHNKEdsH7ktGBZ7,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Pay the Man (Remix),single,34FXGW2Nr8JpwTfTEgO181
hip hop,Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Rob Vicious,2gGtD7OGXbNZAY3oCZvZqA,Shoreline Mafia Presents Rob Vicious: Traplantic,album,2rSKi2QJ6v22f464Uq3ose
hip hop,Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Rob Vicious,2gGtD7OGXbNZAY3oCZvZqA,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",single,26C2ZuiivhZh6GSEC0DNv7
hip hop,Landon Cube,04ei5kNgmDuNAydFhhIHnD,Suigeneris,4Y9WLkcmY5hFef5bFV8gNf,Made It,single,7KIlNKpfMV4Ium3iq2wqny
hip hop,Landon Cube,04ei5kNgmDuNAydFhhIHnD,Lil Skies,7d3WFRME3vBY2cgoP38RDo,Nowadays (feat. Landon Cube),single,6WRXWFeEuHKO11fRgMopzu
hip hop,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,Pressa,5olrQpDroHT7sjmYWMLivy,420 in London,single,1BMfByaGjaWoSraUSfCQQh
hip hop,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,FEFE (feat. Nicki Minaj & Murda Beatz),single,0gjZidNFs7O2qqE2Z5elJ3
hip hop,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,Scooby,5hPR4hVEcnsIv4A2OAhNAd,Black 2,album,7duC8eMh81qGTl1LAghvjy
hip hop,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,Scooby,5hPR4hVEcnsIv4A2OAhNAd,Livre,single,3MleCBVTaS8oKecWtw7fOt
rock,Queen,1dfeR4HaWDbWqFHLkxsg1d,Paul Rodgers,2gaWNB3YrlTc0KRlHNqhol,The Cosmos Rocks,album,0HJ76ERWySINSsmZjuk8PP
rock,Queen,1dfeR4HaWDbWqFHLkxsg1d,Paul Rodgers,2gaWNB3YrlTc0KRlHNqhol,Return Of The Champions,album,2R33yLkTdkWRXIlja5vMUM
rock,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,Jugend Brass Band Forum Ostschweiz,5MXRNhTFuzU3MXmtpRV0Nn,JBBFO 2017,album,39yuvbktiWuR8adedIBxEN
rock,Metallica,2ye2Wgw4gimLv2eAKyk1NB,Lou Reed,42TFhl7WlMRXiNqzSrnzPL,Lulu,album,3FgLMfp5o2h2rAny7S6h57
rock,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,Muddy Waters,4y6J8jwRAwO4dssiSmN91R,Live At The Checkerboard Lounge,album,0SLzwxGYeOdJYbjxbE9plW
rock,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,Sweater Beats,62Jfwxon19ZOT9eSL6bvtY,Say Amen (Saturday Night) [Sweater Beats Remix],single,51wG8DhZTKoP2p1Pjjlv0N
rock,The Doors,22WZ7M8sxp5THdruNY3gXt,Skrillex,5he5w2lnU9x7JFhnwcekXX,Breakn' A Sweat (Zedd Remix),single,74lKsydSUK3rNq3576uEhT
rock,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Happier (Stripped),single,5VqnU8anFTGqsFQvAXKx6l
rock,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Happier (Remixes),single,16M1uToqnw9bPO8wv8ypeE
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,The Knocks,2x7EATekOPhFGRx3syMGEC,Ride Or Die (feat. Foster The People) [Modern Machines Remix],single,0beoED3qRZuA8xmiFztKdn
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,The Knocks,2x7EATekOPhFGRx3syMGEC,Ride Or Die (feat. Foster The People) [Dave Edwards Remix],single,6xWNKKduJbqHp5p0ijMwL5
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,The Knocks,2x7EATekOPhFGRx3syMGEC,Ride Or Die (feat. Foster The People) [Vicetone Remix],single,1ppi1o6gkmNHbvBvD9mKyo
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,The Knocks,2x7EATekOPhFGRx3syMGEC,Ride Or Die (feat. Foster The People) [Sir Sly Remix],single,6YDdIjDQw6N8sVYDgPwcJv
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,The Knocks,2x7EATekOPhFGRx3syMGEC,Ride Or Die (feat. Foster The People) [Big Gigantic Remix],single,3VABiXgXCxSDjdJ679F0Wx
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,The Knocks,2x7EATekOPhFGRx3syMGEC,Ride Or Die (feat. Foster The People) [Remixes],single,0wJ5NbU3VBoVIgI60FWUCq
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,The Knocks,2x7EATekOPhFGRx3syMGEC,Ride Or Die (feat. Foster The People) [Purple Disco Machine Remix],single,1Y2Epq2GspSJrIHgBC6iLn
rock,Foster The People,7gP3bB2nilZXLfPHJhMdvc,JID,6U3ybJ9UHNKEdsH7ktGBZ7,Pay the Man (Remix),single,34FXGW2Nr8JpwTfTEgO181
rock,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,Meant To Be (feat. Bebe Rexha) [Live From CMA Fest 2018],single,2P8JuR4WXDGwDju302kiiK
rock,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,Danielle Bradbery,5iqStkZi6QmG8sgQZQrfGN,Goodbye Summer,single,3Yl5E4IlQOVDr7xV6I76hY
rock,The Police,5NGO30tJxFlKixkPSgXcFE,Sting,0Ty63ceoRnnJKVEYP0VQpk,The Very Best Of Sting And The Police,album,6UB8pBE0K3je0ePso0OmCi
rock,Elton John,3PhoLpVuITZKcymswpck5b,Leon Russell,6r1Xmz7YUD4z0VRUoGm8XN,The Union (Deluxe),album,7hZmPWO4fh1zlDBQOdRwSg
rock,Elton John,3PhoLpVuITZKcymswpck5b,John Bayless,47IQuGHsvEJgd0tQEDP5X0,The Circle Of Life / Bach Improvisations On Themes By Elton John,album,5fIR9GcJchjHTXfWlvLlnf
rock,Tame Impala,5INjqkS1o8h1imAzPqGZBb,ZHU,28j8lBWDdDSHSSt5oPlsX2,My Life,single,7mjgGNr0d9YXywp7luOqHh
rock,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,Wings,3sFhA6G1N0gG1pszb6kk1m,Band On The Run (Deluxe Edition),album,6tjhlC2cAY4VtP92VKyqnD
rock,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,Royal Philharmonic Orchestra,0MvSBMGRQJY3mRwIbJsqF1,The Beach Boys With The Royal Philharmonic Orchestra,album,11IshdNymucuMOL1GcleRX
rock,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,Royal Philharmonic Orchestra,0MvSBMGRQJY3mRwIbJsqF1,Seriously Orchestral... Hits Of Phil Collins,album,5E42aCLJfz8WTD26pyzV4V
rock,Vance Joy,10exVja0key0uqUkk6LJRT,Ryan Riback,33JQK4UoS2aMPYBfdB5Ftt,Saturday Sun (Ryan Riback Remix),single,5opP7z5sOBindMquv7wpIk
rock,Vance Joy,10exVja0key0uqUkk6LJRT,Luca Schreiner,5fiYAV2DWASxAUKDq7Gbe9,Saturday Sun (Luca Schreiner Remix),single,3kVP4LPCXR3BnvIS0q8RWd
rock,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,Hyung-ki Joo,2G917AaauILxD8PrWVvmBC,Billy Joel Opus 1-10 Fantasies & Delusions Music for Solo Piano,album,72YBw1A2G77JlsWU5Z2LW8
rock,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,The Knocks,2x7EATekOPhFGRx3syMGEC,Ahead Of Myself (The Knocks Remix),single,2Fj2kf0Pr91ikmQQI7sWid
rock,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,Machine Gun Kelly,6TIYQ3jFPwQSRmorSezPxX,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,3U1X1wd3lX7EteWYhS2hpT
rock,X Ambassadors,3NPpFNZtSTHheNBaWC82rB,Fancy Cars,6qDAseNQcBQiKVv35eitem,Unsteady (Fancy Cars Remix),single,2wGtqMyXvHvOJOdC2l0vPp
rock,Santana,6GI52t8N5F02MxU0g5U69P,The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,Power Of Peace,album,7GypVubhQFr1L5u19Hfq22
rock,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,Joey DeFrancesco,2hpwTpq2QENZv7EAvniKDR,You're Driving Me Crazy,album,2IeJQjP8XhVszce2kcO2j8
rock,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,Mudcrutch,2xLqrYZxa9GYSCVn0STgxV,An American Treasure (Deluxe),album,0m6B5ZF9TTOR0mkxVH3DWz
rock,AJR,6s22t5Y3prQHyaHWUN1R1C,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,Pretender (feat. Lil Yachty & AJR),single,0KIXtHKY35Fx93u2xl3lOV
rock,Rainbow Kitten Surprise,4hz8tIajF2INpgM0qzPJz2,Trooko,6mPl1Nq6hMkto7vsF0PfGi,Fever Pitch (Trooko Remix),single,7nmiytjp8uYVvSrK4At2Va
blues,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,Wynton Marsalis,375zxMmh2cSgUzFFnva0O7,Wynton Marsalis And Eric Clapton Play The Blues Live From Jazz At Lincoln Center,album,1jv9cmV4jeSgo6AaFcCl3G
blues,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,Steve Winwood,5gxynDEKwNDgxGJmJjZyte,Live From Madison Square Garden,album,4KrKq7IX3Rj7btIxF6Hx04
blues,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,J.J. Cale,06nsZ3qSOYZ2hPVIMcr1IN,The Road To Escondido (U.S. Version),album,0wTzQeN0D4KZW94H4KAm3U
blues,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,Big Brother & The Holding Company,4J69yWrKwWJgjv3DKTZcGo,Live At The Carousel Ballroom 1968,album,08EfT5gn2yttb1suCns66W
blues,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,Big Brother & The Holding Company,4J69yWrKwWJgjv3DKTZcGo,Cheap Thrills,album,2rogKfOpmCFuqNhtGKf2dX
blues,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,Big Brother & The Holding Company,4J69yWrKwWJgjv3DKTZcGo,Janis Joplin Live At Winterland '68,album,4V0cCuHywHvFeYTptF1GmT
blues,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,Big Brother & The Holding Company,4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,album,4W821NJLoB9uHHkAFNXXKu
blues,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,Big Brother & The Holding Company,4J69yWrKwWJgjv3DKTZcGo,"Ball and Chain (Live at Winterland Ballroom, San Francisco, CA - April 12, 1968)",single,2Xck95lOIeyN6EJJkdLYif
blues,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,Big Brother & The Holding Company,4J69yWrKwWJgjv3DKTZcGo,Piece of My Heart (Take 4),single,0YY5jv2jm5HDx4NkTSsO9t
blues,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,Albert King,5aygfDCEaX5KTZOxSCpT9o,In Session,album,0NVSx5grH054ZMpiOYieyb
blues,Santana,6GI52t8N5F02MxU0g5U69P,The Isley Brothers,53QzNeFpzAaXYnrDBbDrIp,Power Of Peace,album,7GypVubhQFr1L5u19Hfq22
blues,Jack White,4FZ3j1oH43e7cukCALsCwf,Elton John,3PhoLpVuITZKcymswpck5b,2 Fingers of Whiskey (Music from The American Epic Sessions),single,1vWwGmDI0xHYUuGGOxMZka
blues,Cream,74oJ4qxwOZvX6oSsu1DGnw,Jack Bruce,73ndLgs6jSrpZzjyzU9TJV,Sunshine Of Your Love - A Life In Music,album,1OL9R5tOpQKH2RSfGMg1Wg
blues,Cream,74oJ4qxwOZvX6oSsu1DGnw,Lil Q,1VQIDDEziGVZQJhhd5TTw4,Cookies and Cream,single,5jq81anZ633uMlr9RShkmm
blues,Cream,74oJ4qxwOZvX6oSsu1DGnw,The Hoxtons,6ww8AQ25TbXRoGCWYjMyL3,Sunshine Of Your Love,single,2mVBIUgqdLx3ga3TlDuAEo
blues,Cream,74oJ4qxwOZvX6oSsu1DGnw,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,The Cream Of Clapton,compilation,6uTteowoZyrRDJ9GHITrEp
blues,Muddy Waters,4y6J8jwRAwO4dssiSmN91R,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,Live At The Checkerboard Lounge,album,0SLzwxGYeOdJYbjxbE9plW
