Artist,Genre,Artist_uri,Artist_id,Followers
Arctic Monkeys,rock,spotify:artist:7Ln80lUS6He07XvHI8qqHH,7Ln80lUS6He07XvHI8qqHH,6917967
OneRepublic,rock,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,5Pwc4xIPtQLFEnJriah9YJ,6192290
Led Zeppelin,rock,spotify:artist:36QJpDe2go2KgaRleHCDTp,36QJpDe2go2KgaRleHCDTp,6083757
The Rolling Stones,rock,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,22bE4uQ6baNwSHPVcDxLCe,5770176
Fall Out Boy,rock,spotify:artist:4UXqAaa6dQYAk18Lv7PEgX,4UXqAaa6dQYAk18Lv7PEgX,5518134
Aerosmith,rock,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,7Ey4PD4MYsKc5I2dolUwbH,5508824
Foo Fighters,rock,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,7jy3rLJdDQY21OgRLCZ9sD,5497863
Panic! At The Disco,rock,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,20JZFwl6HVl6yg8a4H3ZqK,5379724
Mumford & Sons,rock,spotify:artist:3gd8FJtBJtkRxdfbTu19U2,3gd8FJtBJtkRxdfbTu19U2,4690511
Bon Jovi,rock,spotify:artist:58lV9VcRSjABbAbfWS6skp,58lV9VcRSjABbAbfWS6skp,4580236
blink-182,rock,spotify:artist:6FBDaR13swtiWwGhX1WQsP,6FBDaR13swtiWwGhX1WQsP,4528932
System Of A Down,rock,spotify:artist:5eAWCfyUhZtHHtBdNk56l1,5eAWCfyUhZtHHtBdNk56l1,4396691
The Script,rock,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,3AQRLZ9PuTAozP28Skbq8V,4374498
Muse,rock,spotify:artist:12Chz98pHFMPJEknJQMWvI,12Chz98pHFMPJEknJQMWvI,4312244
Kelly Clarkson,rock,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,3BmGtnKgCSGYIUhmivXKWX,4139154
The Killers,rock,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,0C0XlULifJtAgn6ZNCW2eu,4095142
Pearl Jam,rock,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,1w5Kfo2jwwIPruYS2UWh56,4037727
U2,rock,spotify:artist:51Blml2LZPmy7TTiAg47vQ,51Blml2LZPmy7TTiAg47vQ,3904695
Jason Mraz,rock,spotify:artist:4phGZZrJZRo4ElhRtViYdl,4phGZZrJZRo4ElhRtViYdl,3703714
Radiohead,rock,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,4Z8W4fKeB5YxbusRsdQVPb,3660526
Kings of Leon,rock,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,2qk9voo8llSGYcZ6xrBzKx,3571481
The Doors,rock,spotify:artist:22WZ7M8sxp5THdruNY3gXt,22WZ7M8sxp5THdruNY3gXt,3399230
David Bowie,rock,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,0oSGxfWSnnOXhD2fKuz2Gy,3279104
John Mayer,rock,spotify:artist:0hEurMDQu99nJRq8pTxO14,0hEurMDQu99nJRq8pTxO14,3243065
Black Sabbath,rock,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,5M52tdBnJaKSvOpJGz8mfZ,3105176
Bastille,rock,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,7EQ0qTo7fWT7DPxmxtSYEc,3019760
Bob Dylan,rock,spotify:artist:74ASZWbe4lXaubB36ztrGX,74ASZWbe4lXaubB36ztrGX,2848350
The Lumineers,rock,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,16oZKvXb6WkQlVAjwo2Wbg,2803088
Jimi Hendrix,rock,spotify:artist:776Uo845nYHJpNaStv1Ds4,776Uo845nYHJpNaStv1Ds4,2730744
Fleetwood Mac,rock,spotify:artist:08GQAI4eElDnROBrJRGE0X,08GQAI4eElDnROBrJRGE0X,2620676
The 1975,rock,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,3mIj9lX2MWuHmhNCA7LSCW,2609290
The Black Keys,rock,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,7mnBLXK823vNxN3UWB7Gfz,2602658
Elvis Presley,rock,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,43ZHCT0cAZBISjO8DG9PnE,2525142
The Neighbourhood,rock,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,77SW9BnxLY8rJ0RciFqkHh,2475277
The Strokes,rock,spotify:artist:0epOFNiUfyON9EYx7Tpr6V,0epOFNiUfyON9EYx7Tpr6V,2455830
Foster The People,rock,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,7gP3bB2nilZXLfPHJhMdvc,2338914
Florida Georgia Line,rock,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,3b8QkneNDz4JHKKKlLgYZg,2290841
Eagles,rock,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,0ECwFtbIWEVNwjlrfc6xoL,2281225
Thomas Rhett,rock,spotify:artist:6x2LnllRG5uGarZMsD4iO8,6x2LnllRG5uGarZMsD4iO8,2234247
Creedence Clearwater Revival,rock,spotify:artist:3IYUhFvPQItj6xySrBmZkd,3IYUhFvPQItj6xySrBmZkd,2185424
The Police,rock,spotify:artist:5NGO30tJxFlKixkPSgXcFE,5NGO30tJxFlKixkPSgXcFE,2146091
Skillet,rock,spotify:artist:49bzE5vRBRIota4qeHtQM8,49bzE5vRBRIota4qeHtQM8,2140835
The Fray,rock,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,0zOcE3mg9nS6l3yxt1Y0bK,2127030
Elton John,rock,spotify:artist:3PhoLpVuITZKcymswpck5b,3PhoLpVuITZKcymswpck5b,2076929
The Who,rock,spotify:artist:67ea9eGLXYMsO2eYQRui3w,67ea9eGLXYMsO2eYQRui3w,2071501
alt-J,rock,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,3XHO7cRUPCLOr6jwp8vsx5,2065749
Breaking Benjamin,rock,spotify:artist:5BtHciL0e0zOP7prIHn3pP,5BtHciL0e0zOP7prIHn3pP,2062848
Tame Impala,rock,spotify:artist:5INjqkS1o8h1imAzPqGZBb,5INjqkS1o8h1imAzPqGZBb,2062074
Van Halen,rock,spotify:artist:2cnMpRsOVqtPMfq7YiFE6K,2cnMpRsOVqtPMfq7YiFE6K,2054976
Paul McCartney,rock,spotify:artist:4STHEaNw4mPZ2tzheohgXB,4STHEaNw4mPZ2tzheohgXB,1875968
Bruce Springsteen,rock,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,3eqjTLE0HfPfh78zjh6TqT,1819492
The Smashing Pumpkins,rock,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,1757597
Eric Church,rock,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,2IvkS5MXK0vPGnwyJsrEyV,1748153
Journey,rock,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,0rvjqX7ttXeg3mTy8Xscbt,1715866
Lynyrd Skynyrd,rock,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,4MVyzYMgTwdP7Z49wAZHx0,1655339
Shinedown,rock,spotify:artist:70BYFdaZbEKbeauJ670ysI,70BYFdaZbEKbeauJ670ysI,1640048
Rascal Flatts,rock,spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,0a1gHP0HAqALbEyxaD5Ngn,1636401
The Beach Boys,rock,spotify:artist:3oDbviiivRWhXwIE8hxkVV,3oDbviiivRWhXwIE8hxkVV,1629589
Incubus,rock,spotify:artist:3YcBF2ttyueytpXtEzn1Za,3YcBF2ttyueytpXtEzn1Za,1613257
Phil Collins,rock,spotify:artist:4lxfqrEsLX6N1N4OCSkILp,4lxfqrEsLX6N1N4OCSkILp,1555934
The White Stripes,rock,spotify:artist:4F84IBURUo98rz4r61KF70,4F84IBURUo98rz4r61KF70,1540310
Vance Joy,rock,spotify:artist:10exVja0key0uqUkk6LJRT,10exVja0key0uqUkk6LJRT,1436956
Weezer,rock,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu,3jOstUTkEu2JkjvRdBA5Gu,1401380
Billy Joel,rock,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,6zFYqv1mOsgBRQbae3JJ9e,1354016
The Cranberries,rock,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,7t0rwkOPGlDPEhaOcVtOt9,1346888
MGMT,rock,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,0SwO7SWeDHJijQ3XNS7xEE,1308609
Cage The Elephant,rock,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,26T3LtbuGT1Fu9m0eRq5X3,1301587
X Ambassadors,rock,spotify:artist:3NPpFNZtSTHheNBaWC82rB,3NPpFNZtSTHheNBaWC82rB,1288843
Zac Brown Band,rock,spotify:artist:6yJCxee7QumYr820xdIsjo,6yJCxee7QumYr820xdIsjo,1252176
Electric Light Orchestra,rock,spotify:artist:7jefIIksOi1EazgRTfW2Pk,7jefIIksOi1EazgRTfW2Pk,1170831
WALK THE MOON,rock,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,6DIS6PRrLS3wbnZsf7vYic,1107921
Santana,rock,spotify:artist:6GI52t8N5F02MxU0g5U69P,6GI52t8N5F02MxU0g5U69P,921809
Van Morrison,rock,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,44NX2ffIYHr6D4n7RaZF7A,911993
Young the Giant,rock,spotify:artist:4j56EQDQu5XnL7R3E9iFJT,4j56EQDQu5XnL7R3E9iFJT,882991
Beck,rock,spotify:artist:3vbKDsSS70ZX9D2OcvbZmS,3vbKDsSS70ZX9D2OcvbZmS,829003
Toto,rock,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,0PFtn5NtBbbUNbU9EAmIWF,808310
Tom Petty and the Heartbreakers,rock,spotify:artist:4tX2TplrkIP4v05BNC903e,4tX2TplrkIP4v05BNC903e,790113
Tom Petty,rock,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,2UZMlIwnkgAEDBsw1Rejkn,700586
Daryl Hall & John Oates,rock,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,77tT1kLj6mCWtFNqiOmP9H,647353
Steely Dan,rock,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,6P7H3ai06vU1sGvdpBwDmE,640851
Grateful Dead,rock,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,4TMHGUX5WI7OOm53PqSDAT,606094
Greta Van Fleet,rock,spotify:artist:4NpFxQe2UvRCAjto3JqlSl,4NpFxQe2UvRCAjto3JqlSl,557189
AJR,rock,spotify:artist:6s22t5Y3prQHyaHWUN1R1C,6s22t5Y3prQHyaHWUN1R1C,540789
Bob Seger,rock,spotify:artist:485uL27bPomh29R4JmQehQ,485uL27bPomh29R4JmQehQ,484294
John Denver,rock,spotify:artist:7EK1bQADBoqbYXnT4Cqv9w,7EK1bQADBoqbYXnT4Cqv9w,475923
NEEDTOBREATHE,rock,spotify:artist:610EjgFatGvVPtib97jQ8G,610EjgFatGvVPtib97jQ8G,443828
Rebelution,rock,spotify:artist:2WjvvwAX0mdWwq3aFuUdtc,2WjvvwAX0mdWwq3aFuUdtc,440898
Dirty Heads,rock,spotify:artist:6GkJh85o22LfD2vgL9DP6f,6GkJh85o22LfD2vgL9DP6f,381213
Rainbow Kitten Surprise,rock,spotify:artist:4hz8tIajF2INpgM0qzPJz2,4hz8tIajF2INpgM0qzPJz2,193245
lovelytheband,rock,spotify:artist:4KJ6jujcNPzOyhdNoiNftp,4KJ6jujcNPzOyhdNoiNftp,78361
Jimi Hendrix,blues,spotify:artist:776Uo845nYHJpNaStv1Ds4,776Uo845nYHJpNaStv1Ds4,2730744
The Black Keys,blues,spotify:artist:7mnBLXK823vNxN3UWB7Gfz,7mnBLXK823vNxN3UWB7Gfz,2602658
Eric Clapton,blues,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,6PAt558ZEZl0DmdXlnjMgD,2312649
Deep Purple,blues,spotify:artist:568ZhdwyaiCyOGJRtNYhWf,568ZhdwyaiCyOGJRtNYhWf,2038116
ZZ Top,blues,spotify:artist:2AM4ilv6UzW0uMRuqKtDgN,2AM4ilv6UzW0uMRuqKtDgN,1665820
Lynyrd Skynyrd,blues,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,4MVyzYMgTwdP7Z49wAZHx0,1655339
Queens of the Stone Age,blues,spotify:artist:4pejUc4iciQfgdX6OKulQn,4pejUc4iciQfgdX6OKulQn,1608159
The White Stripes,blues,spotify:artist:4F84IBURUo98rz4r61KF70,4F84IBURUo98rz4r61KF70,1540310
Janis Joplin,blues,spotify:artist:4NgfOZCL9Ml67xzM0xzIvC,4NgfOZCL9Ml67xzM0xzIvC,1412176
B.B. King,blues,spotify:artist:5xLSa7l4IV1gsQfhAMvl0U,5xLSa7l4IV1gsQfhAMvl0U,1376680
Cage The Elephant,blues,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,26T3LtbuGT1Fu9m0eRq5X3,1301587
Stevie Ray Vaughan,blues,spotify:artist:5fsDcuclIe8ZiBD5P787K1,5fsDcuclIe8ZiBD5P787K1,1061727
Whitesnake,blues,spotify:artist:3UbyYnvNIT5DFXU4WgiGpP,3UbyYnvNIT5DFXU4WgiGpP,968343
Santana,blues,spotify:artist:6GI52t8N5F02MxU0g5U69P,6GI52t8N5F02MxU0g5U69P,921809
The Animals,blues,spotify:artist:3ICflSq6ZgYAIrm2CTkfVP,3ICflSq6ZgYAIrm2CTkfVP,906334
Steve Miller Band,blues,spotify:artist:6QtGlUje9TIkLrgPZrESuk,6QtGlUje9TIkLrgPZrESuk,859664
Jack White,blues,spotify:artist:4FZ3j1oH43e7cukCALsCwf,4FZ3j1oH43e7cukCALsCwf,840849
Cream,blues,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,74oJ4qxwOZvX6oSsu1DGnw,787286
Royal Blood,blues,spotify:artist:2S5hlvw4CMtMGswFtfdK15,2S5hlvw4CMtMGswFtfdK15,725867
Jethro Tull,blues,spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R,6w6z8m4WXX7Tub4Rb6Lu7R,660141
Muddy Waters,blues,spotify:artist:4y6J8jwRAwO4dssiSmN91R,4y6J8jwRAwO4dssiSmN91R,651198
Steely Dan,blues,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,6P7H3ai06vU1sGvdpBwDmE,640851
Joe Cocker,blues,spotify:artist:3pFCERyEiP5xeN2EsPXhjI,3pFCERyEiP5xeN2EsPXhjI,615258
Jefferson Airplane,blues,spotify:artist:2qFr8w5sWUITRlzZ9kZotF,2qFr8w5sWUITRlzZ9kZotF,610945
The Allman Brothers Band,blues,spotify:artist:4wQ3PyMz3WwJGI5uEqHUVR,4wQ3PyMz3WwJGI5uEqHUVR,561870
Greta Van Fleet,blues,spotify:artist:4NpFxQe2UvRCAjto3JqlSl,4NpFxQe2UvRCAjto3JqlSl,557189
Blue yster Cult,blues,spotify:artist:00tVTdpEhQQw1bqdu8RCx2,00tVTdpEhQQw1bqdu8RCx2,551943
"Crosby, Stills & Nash",blues,spotify:artist:2pdvghEHZJtgSXZ7cvNLou,2pdvghEHZJtgSXZ7cvNLou,546537
Jane's Addiction,blues,spotify:artist:02NfyD6AlLA12crYzw5YcR,02NfyD6AlLA12crYzw5YcR,524609
Steppenwolf,blues,spotify:artist:1WRM9i067hd2ujxxi8FI3m,1WRM9i067hd2ujxxi8FI3m,499267
Gary Clark Jr.,blues,spotify:artist:01aC2ikO4Xgb2LUpf9JfKp,01aC2ikO4Xgb2LUpf9JfKp,460772
Wolfmother,blues,spotify:artist:3yEnArbNHyTCwMRvD9SBy4,3yEnArbNHyTCwMRvD9SBy4,456316
Sonic Youth,blues,spotify:artist:5UqTO8smerMvxHYA5xsXb6,5UqTO8smerMvxHYA5xsXb6,454941
Thin Lizzy,blues,spotify:artist:6biWAmrHyiMkX49LkycGqQ,6biWAmrHyiMkX49LkycGqQ,447249
Blind Melon,blues,spotify:artist:5sD1ZLf2dGQ9gQ3YJl1eAd,5sD1ZLf2dGQ9gQ3YJl1eAd,440674
Buddy Guy,blues,spotify:artist:2gCsNOpiBaMNh20jQ5prf0,2gCsNOpiBaMNh20jQ5prf0,440240
Joe Bonamassa,blues,spotify:artist:2SNzxY1OsSCHBLVi77mpPQ,2SNzxY1OsSCHBLVi77mpPQ,410227
"Crosby, Stills, Nash & Young",blues,spotify:artist:1CYsQCypByMVgnv17qsSbQ,1CYsQCypByMVgnv17qsSbQ,409850
The Raconteurs,blues,spotify:artist:4wo1267SJuUfHgasdlfNfc,4wo1267SJuUfHgasdlfNfc,395744
Ted Nugent,blues,spotify:artist:21ysNsPzHdqYN2fQ75ZswG,21ysNsPzHdqYN2fQ75ZswG,385632
The Band,blues,spotify:artist:4vpDg7Y7fU982Ds30zawDA,4vpDg7Y7fU982Ds30zawDA,384429
Bad Company,blues,spotify:artist:5AEG63ajney2BoDXi0Vb84,5AEG63ajney2BoDXi0Vb84,382207
The Byrds,blues,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc,1PCZpxHJz7WAMF8EEq8bfc,367469
John Lee Hooker,blues,spotify:artist:1yNOfXGQNGjAynk77wv85x,1yNOfXGQNGjAynk77wv85x,360584
Joe Walsh,blues,spotify:artist:5bDxAyJiTYBat1YnFJhvEK,5bDxAyJiTYBat1YnFJhvEK,359137
Peter Frampton,blues,spotify:artist:0543y7yrvny4KymoaneT4W,0543y7yrvny4KymoaneT4W,357953
The Kills,blues,spotify:artist:5BYuBzqmTXwUDw2rYkwExr,5BYuBzqmTXwUDw2rYkwExr,350968
The Yardbirds,blues,spotify:artist:2lxX1ivRYp26soIavdG9bX,2lxX1ivRYp26soIavdG9bX,329145
Grand Funk Railroad,blues,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,0qEcf3SFlpRcb3lK3f2GZI,309438
Black Rebel Motorcycle Club,blues,spotify:artist:1tpXaFf2F55E7kVJON4j4G,1tpXaFf2F55E7kVJON4j4G,298327
Eagles Of Death Metal,blues,spotify:artist:02uYdhMhCgdB49hZlYRm9o,02uYdhMhCgdB49hZlYRm9o,291161
George Thorogood & The Destroyers,blues,spotify:artist:4n31svBA9GGIYxGxgrQaRK,4n31svBA9GGIYxGxgrQaRK,288090
Foghat,blues,spotify:artist:6x33CmZWo2Ve4hxYl2Craq,6x33CmZWo2Ve4hxYl2Craq,273335
The Black Crowes,blues,spotify:artist:5krkohEVJYw0qoB5VWwxaC,5krkohEVJYw0qoB5VWwxaC,270837
Bachman-Turner Overdrive,blues,spotify:artist:5q4AzEtCoYJyXjMMoEkSU5,5q4AzEtCoYJyXjMMoEkSU5,269927
The Marshall Tucker Band,blues,spotify:artist:59QxeZBL6k9L4oJBGSyukd,59QxeZBL6k9L4oJBGSyukd,262116
Buffalo Springfield,blues,spotify:artist:3eskO5m0H4yiF64vRySBjr,3eskO5m0H4yiF64vRySBjr,260391
Bonnie Raitt,blues,spotify:artist:4KDyYWR7IpxZ7xrdYbKrqY,4KDyYWR7IpxZ7xrdYbKrqY,248832
Them Crooked Vultures,blues,spotify:artist:4zYQWYmtimAEmI6WWEzGfO,4zYQWYmtimAEmI6WWEzGfO,234928
Phish,blues,spotify:artist:5wbIWUzTPuTxTyG6ouQKqz,5wbIWUzTPuTxTyG6ouQKqz,233774
The Heavy,blues,spotify:artist:0bZCak2tcRMY1dzEIuwF42,0bZCak2tcRMY1dzEIuwF42,231696
Clutch,blues,spotify:artist:161AC1AVRkIGIMxyj5djFQ,161AC1AVRkIGIMxyj5djFQ,228616
J.J. Cale,blues,spotify:artist:06nsZ3qSOYZ2hPVIMcr1IN,06nsZ3qSOYZ2hPVIMcr1IN,227450
The Platters,blues,spotify:artist:6KWcxMWVNVIYbdOQyJtsSy,6KWcxMWVNVIYbdOQyJtsSy,223046
The J. Geils Band,blues,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,69Mj3u4FTUrpyeGNSIaU6F,217615
Carlos Santana,blues,spotify:artist:7yGQgQiiKpg2k00JXf8hJk,7yGQgQiiKpg2k00JXf8hJk,211567
Chris Rea,blues,spotify:artist:5KEG7G8LDYlHgFDqZyEEs2,5KEG7G8LDYlHgFDqZyEEs2,205982
Derek & The Dominos,blues,spotify:artist:2rc78XDH9zuJP6bm78lU8Z,2rc78XDH9zuJP6bm78lU8Z,204160
Canned Heat,blues,spotify:artist:27a0GiCba9K9lnkKidroFU,27a0GiCba9K9lnkKidroFU,191920
KONGOS,blues,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,58R5LHkK3vkmEyGUPOR5kS,189895
Dan Auerbach,blues,spotify:artist:6YWdHD3R863Apw1hkx3BwC,6YWdHD3R863Apw1hkx3BwC,187578
Rival Sons,blues,spotify:artist:356c8AN5YWKvz86B4Sb1yf,356c8AN5YWKvz86B4Sb1yf,185758
The Guess Who,blues,spotify:artist:0cQuYRSzlItquYxsQKDvVc,0cQuYRSzlItquYxsQKDvVc,180188
The Drifters,blues,spotify:artist:1FqqOl9itIUpXr4jZPIVoT,1FqqOl9itIUpXr4jZPIVoT,179183
Traffic,blues,spotify:artist:1CD77o9fbdyQFrHnUPUEsF,1CD77o9fbdyQFrHnUPUEsF,174898
Ty Segall,blues,spotify:artist:58XGUNsRNu3cVOIOYk5chx,58XGUNsRNu3cVOIOYk5chx,166512
Free,blues,spotify:artist:2e53aHBQdCMKWqHDuyJsjC,2e53aHBQdCMKWqHDuyJsjC,160135
Tedeschi Trucks Band,blues,spotify:artist:2gFsmDBM0hkoZPmrO5EdyO,2gFsmDBM0hkoZPmrO5EdyO,152630
Little Feat,blues,spotify:artist:0ZIwOAzDuGPspzK7yiTc4S,0ZIwOAzDuGPspzK7yiTc4S,141145
Death From Above 1979,blues,spotify:artist:18H0sAptzdwid08XGg1Lcj,18H0sAptzdwid08XGg1Lcj,136802
Manfred Mann's Earth Band,blues,spotify:artist:2utNxkLhreF1oIfO8kQT3q,2utNxkLhreF1oIfO8kQT3q,132152
Dorothy,blues,spotify:artist:6IOvhXyk5edbA2DVaeP9Up,6IOvhXyk5edbA2DVaeP9Up,130291
Kenny Wayne Shepherd,blues,spotify:artist:1riHqX633Kup3mJAw8WR8p,1riHqX633Kup3mJAw8WR8p,127254
Faces,blues,spotify:artist:3v4feUQnU3VEUqFrjmtekL,3v4feUQnU3VEUqFrjmtekL,122619
Dr. John,blues,spotify:artist:320TrJub4arztwXRm7kqVO,320TrJub4arztwXRm7kqVO,118707
Keb' Mo',blues,spotify:artist:6iDaoPZVgxrTkndDCisX8F,6iDaoPZVgxrTkndDCisX8F,116307
Gov't Mule,blues,spotify:artist:5zoKOcTDI9EMOhGNaxL708,5zoKOcTDI9EMOhGNaxL708,114681
Jerry Garcia,blues,spotify:artist:3QDaXfnxfQqqJQK5lSdjLN,3QDaXfnxfQqqJQK5lSdjLN,109829
The Arcs,blues,spotify:artist:3mVWMgLc7bcyCBtL2ymZwK,3mVWMgLc7bcyCBtL2ymZwK,107710
Badfinger,blues,spotify:artist:4pJCawaKSZ40EnxN0YEYw3,4pJCawaKSZ40EnxN0YEYw3,101915
The Wood Brothers,blues,spotify:artist:6FxuPrpa8phaP3Xn73emhT,6FxuPrpa8phaP3Xn73emhT,100377
Mountain,blues,spotify:artist:7LCp4MN0SOIVWlssid9KyE,7LCp4MN0SOIVWlssid9KyE,96731
Big Brother & The Holding Company,blues,spotify:artist:4J69yWrKwWJgjv3DKTZcGo,4J69yWrKwWJgjv3DKTZcGo,83984
Taj Mahal,blues,spotify:artist:1aTDTChWWyiJH3SEnYrdVp,1aTDTChWWyiJH3SEnYrdVp,77189
JJ Grey & Mofro,blues,spotify:artist:1Jl8u1U1GtBlwocZK5LWZv,1Jl8u1U1GtBlwocZK5LWZv,74265
Black Pistol Fire,blues,spotify:artist:0Nrwy16xCPXG8AwkMbcVvo,0Nrwy16xCPXG8AwkMbcVvo,73723
Susan Tedeschi,blues,spotify:artist:5Ws3s6lSP4Un8kQf8CrAta,5Ws3s6lSP4Un8kQf8CrAta,63614
The Marcus King Band,blues,spotify:artist:0tgaHqkU1p7QhBUIzKXVU9,0tgaHqkU1p7QhBUIzKXVU9,51216
Elvin Bishop,blues,spotify:artist:2G1yVp387GlUf9yvLk6V11,2G1yVp387GlUf9yvLk6V11,31010
cleopatrick,blues,spotify:artist:6VTvaLJ9arNmKi8e1ekOwW,6VTvaLJ9arNmKi8e1ekOwW,21346
Ed Sheeran,pop,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,6eUKZXaKkcviH0Ku9w2n3V,36150102
Drake,pop,spotify:artist:3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,29459035
Rihanna,pop,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,5pKCCKE2ajJHZ9KAiaK11H,28251555
Justin Bieber,pop,spotify:artist:1uNFoZAHBGtllmzznpCI3s,1uNFoZAHBGtllmzznpCI3s,25607444
Ariana Grande,pop,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,66CXWjxzNUsdJxJ2JdwvnR,20647347
Bruno Mars,pop,spotify:artist:0du5cEVh5yTK9QJze8zA0C,0du5cEVh5yTK9QJze8zA0C,18217275
David Guetta,pop,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,1Cs0zKBU1kc0i8ypK3B9ai,16696416
Beyonc,pop,spotify:artist:6vWDO969PvNqNYHIOW5v0m,6vWDO969PvNqNYHIOW5v0m,16475268
Taylor Swift,pop,spotify:artist:06HL4z0CvFAxyc27GXpf02,06HL4z0CvFAxyc27GXpf02,16303535
Coldplay,pop,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,4gzpq5DPGxSnKTe4SA8HAU,16084392
Maroon 5,pop,spotify:artist:04gDigrS5kc9YWfZHwBETP,04gDigrS5kc9YWfZHwBETP,14319969
Calvin Harris,pop,spotify:artist:7CajNmpbOovFoOoasH2HaY,7CajNmpbOovFoOoasH2HaY,14137404
The Weeknd,pop,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,1Xyo4u8uXC1ZmMpatF05PJ,13403956
Nicki Minaj,pop,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,0hCNtLu0JehylgoiP8L4Gh,13308741
Shawn Mendes,pop,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,7n2wHs1TKAczGzO7Dd2rGr,13122333
Adele,pop,spotify:artist:4dpARuHxo51G3z768sgnrY,4dpARuHxo51G3z768sgnrY,12556556
Selena Gomez,pop,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,0C8ZW7ezQVs4URX5aX7Kqx,12369381
Demi Lovato,pop,spotify:artist:6S2OmqARrzebs0tKUEyXyp,6S2OmqARrzebs0tKUEyXyp,11683872
One Direction,pop,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,4AK6F7OLvEQ5QYCBNiQWHq,11464805
Kendrick Lamar,pop,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,2YZyLoL8N0Wb9xBt1NhZWg,11280465
Twenty One Pilots,pop,spotify:artist:3YQKmKGau1PzlVlkL1iodx,3YQKmKGau1PzlVlkL1iodx,10598401
The Chainsmokers,pop,spotify:artist:69GGBxA162lTqCwzJG5jLp,69GGBxA162lTqCwzJG5jLp,9731696
Sia,pop,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,5WUlDfRSoLAfcVSX1WnrxN,9133708
Kanye West,pop,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,5K4W6rqBFWDnAN6FQUkS6x,8773098
Post Malone,pop,spotify:artist:246dkjvS1zLTtiykXe5h60,246dkjvS1zLTtiykXe5h60,8748340
