Genre,Artist,Artist_id,Song,Song_id,Audio_Metric
['country'],Faith Hill,25NQNriVT2YbSW80ILRWJa,Wild One,0qrst0xZAZ0NtMtuUcEq0f,"[0.69, 0.65, 0.69]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Babe,0SoK5u8MD2VVikNPwXBz74,"[0.66, 0.78, 0.54]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Stuck Like Glue,0JcKdUGNR7zI4jJDLyYXbi,"[0.84, 0.8, 0.7]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Stay,0jn2XqaHliEpWd04ZykIHy,"[0.39, 0.28, 0.55]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,All I Want To Do,1mJ05BN0So26a14iib85aI,"[0.73, 0.71, 0.7]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Something More,3C3oknuBLo3jxhmRk67glu,"[0.41, 0.85, 0.59]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Baby Girl - 2nd Version/Remix/Album Version,5x6zdbGeaOpX3XeZmz4wck,"[0.59, 0.75, 0.38]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Still The Same,186C3lhmeaKaFVYt3lWpY5,"[0.35, 0.83, 0.64]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Want To,3kqLybBT5LRSB9QCoR3ojK,"[0.15, 0.73, 0.44]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,Baby Girl - 3rd Version/Remix/Single Version,6qQIH999KekS3qFWqR5qMO,"[0.58, 0.74, 0.44]"
['country'],Sugarland,0hYxQe3AK5jBPCr5MumLHD,It Happens,1I66zFfRohnb8kwJV3vrV4,"[0.72, 0.74, 0.64]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Got My Name Changed Back,2WPE0Z7u5PafvN2aWk5pFl,"[0.81, 0.87, 0.64]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Hell on Heels,0sgnJ5LFjEy2IuQ99NEZ1C,"[0.38, 0.55, 0.66]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Best Years of My Life,6mTSw3gE4k9U7CK8pzX9c0,"[0.17, 0.41, 0.43]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,I Feel A Sin Comin' On,2UJCeZzKOzrH6utaz7NoFr,"[0.39, 0.38, 0.38]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Interstate Gospel,0ieUvkFPlhMOfTKb5T0ALh,"[0.25, 0.78, 0.57]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,When I Was His Wife,2mjLtamAJllcpmctzpJ5RF,"[0.46, 0.51, 0.47]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Stop Drop and Roll One,2Je5HiZUABcRsPV6DQwhph,"[0.46, 0.69, 0.32]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Takin' Pills,2I8sTYMwuTsTL3K5vR6MB5,"[0.53, 0.86, 0.58]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Sugar Daddy,0onvnJVl8K9ldJvufVgwSR,"[0.91, 0.87, 0.65]"
['country'],Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Cheyenne,2Z7l1SoG7MBedLxJNiF332,"[0.46, 0.63, 0.36]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Drunk Me,3N2AIfVOq6NiTcWHIP4Oco,"[0.39, 0.8, 0.39]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Bitches,2hCgGbZGeiUImDzzIzm0UV,"[0.76, 0.69, 0.64]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Alcohol You Later,16HAr3eu7TCbeJ0IOJLQxY,"[0.46, 0.59, 0.67]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Walk Like Him,6zQzX2pvWrqSRJ4nN6PwLD,"[0.65, 0.61, 0.6]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Have Yourself a Merry Little Christmas,4W8cUf5xe5g8si5OijFAqZ,"[0.27, 0.64, 0.69]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Mixed Drinks,3XxEgWsqgbXUSAwCFyDPGb,"[0.52, 0.84, 0.48]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Telling All My Secrets,4bD3YwrnawKLr5v9UIhqIX,"[0.58, 0.74, 0.71]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Truck I Drove in High School,4NwmHBjPb9i9N3naLCMVCG,"[0.82, 0.95, 0.61]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Drunk Me - Acoustic,6y1z6w2ar92qmmpPhigf9g,"[0.52, 0.51, 0.55]"
['country'],Mitchell Tenpenny,1p6CdzJRoicjRcSdWoB9Qc,Laid Back,5xlGt0tjMv0he9oq2nYIuR,"[0.86, 0.91, 0.52]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,Deeper Than The Holler,3xx0jE52PbtvwXgNaBUdch,"[0.44, 0.48, 0.65]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,"Forever And Ever, Amen",1ipcb9qXpSHWhSUvdxJhsx,"[0.7, 0.72, 0.68]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,Three Wooden Crosses,1S4fpfX2u0hzFD9vb6FEB6,"[0.39, 0.5, 0.52]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,Diggin' Up Bones,6JdbV5DDltMVCyV0twmKwj,"[0.84, 0.58, 0.71]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,On The Other Hand,5MkOctZG8LI9uHzpY7ncWj,"[0.35, 0.41, 0.66]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,Old Time Christmas,64ArvdniI0ku7QdYORA7Td,"[0.16, 0.17, 0.3]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,If I Didn't Have You,52erNkfUKv34u02CjcHOPj,"[0.96, 0.58, 0.67]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,I Told You So,6QUEB3DDAD7oJhbIZF2v4Y,"[0.27, 0.35, 0.61]"
['country'],Randy Travis,1pTuR132U5b4Rizal2Pr7m,Better Class Of Losers,3EiXWMUIE0bNNo36suPrRQ,"[0.73, 0.69, 0.59]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,Paint Me a Birmingham,2kZZq09uK0oR9wwYJvgacb,"[0.28, 0.52, 0.52]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,Time Marches On,2TIEeLrOQrGnO2D2OeDDJu,"[0.48, 0.52, 0.86]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,Alibis,1Mew3ipJFmRpSj83LRyxod,"[0.38, 0.31, 0.61]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,Find out Who Your Friends Are,73njvNJmgXA180vTPkA16C,"[0.78, 0.8, 0.52]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,Texas Tornado,392COIitLMUIOwLDEq7Yh7,"[0.31, 0.43, 0.64]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,Sticks And Stones,5qqA8yKkea4fP0fPVpYCbE,"[0.41, 0.67, 0.64]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,I See It Now,4h1oxHwo7BD2Yjv4g6WQ42,"[0.3, 0.44, 0.57]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,If I Don't Make It Back,7JUYsasuTQbOdFf0Hq4SY5,"[0.3, 0.45, 0.5]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,If the World Had a Front Porch,7AW2WsM8dc5pmXIgdn2SpC,"[0.59, 0.79, 0.47]"
['country'],Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,Stars Over Texas,7IaZRN8QcTTz6ubj7mwCrk,"[0.28, 0.39, 0.57]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,90's Country,4VVvKg5swvHf34JI7uwL2L,"[0.69, 0.72, 0.74]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,You Broke Up with Me,5jZF1nvKORdaHNjNNMRbFl,"[0.87, 0.7, 0.85]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Shut Up Kenny,6tn2Atd1S4DVoQnls5x4SR,"[0.5, 0.63, 0.66]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Craig,6YmWSu43kuuKGoYYgHrb1r,"[0.56, 0.53, 0.49]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Beautiful,3p7jTvpFiB4D6lUKUqMIFm,"[0.79, 0.68, 0.81]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Mind Candy,757rG9shgthZL90sv0Mswx,"[0.7, 0.55, 0.78]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Halloween,0dKwVCi0hOtIX3dCIMrHuU,"[0.52, 0.52, 0.72]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Prescriptions,30XDsaSGSxbzcEwgPCf1KJ,"[0.75, 0.52, 0.78]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Beckett,2DAnypehXL8AwvBPImEtkD,"[0.74, 0.64, 0.64]"
['country'],Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,Beer in the Fridge,31Q8Tl6tWidh6FIOXDlpAf,"[0.34, 0.28, 0.55]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,Happens Like That,11fWR3u9wjDMW4oVDbUbyT,"[0.58, 0.81, 0.56]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,You're In It,3K1FNPp9ADkE4ouWez9du2,"[0.59, 0.89, 0.58]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,Backroad Song,6naYpFIKihKbGg6lGxpveI,"[0.75, 0.83, 0.49]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,Don't Tread on Me (feat. Earl Dibbles Jr.),4JNdKmSZRsYDBwhIgZpa5M,"[0.58, 0.9, 0.71]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,If the Boot Fits,1LZNdHSaGjV2S9q8BrZwnh,"[0.89, 0.93, 0.53]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,The Country Boy Song (feat. Earl Dibbles Jr.),6n8867qPhHITHka3ZJYjr8,"[0.67, 0.83, 0.63]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,When the Good Guys Win,4PgFiJS4gze2OFA0LNiajF,"[0.86, 0.85, 0.62]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,Merica (feat. Earl Dibbles Jr.),3U1ebcYLCZGhXUefbLM80m,"[0.74, 0.9, 0.52]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,City Boy Stuck (feat. Earl Dibbles Jr.),3gHVzj2Mqmt2DjGQhMvpne,"[0.61, 0.86, 0.59]"
['country'],Granger Smith,4sTFGCigAQIUiEy8wSSQNF,5 More Minutes,51KOA3arke3Uf51HaQpPG7,"[0.32, 0.47, 0.62]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,Redneck Crazy,4lcXNTm9JrQpJYXqsENmFI,"[0.46, 0.67, 0.49]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,Damn Good Friends - Duet with Jason Aldean,7p7Htw2r4UavqvWv1O6omI,"[0.63, 0.75, 0.48]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,I Should Go to Church Sometime,5J9Pv419YAs6C45qmrXmxK,"[0.14, 0.64, 0.55]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,A Guy Walks Into a Bar,16PNN9wK1LbedzcTp7y8y0,"[0.43, 0.78, 0.43]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,Better in Boots,1RLT391KHFFJwbDb7y3eyd,"[0.69, 0.81, 0.61]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,I Don't Even Want This Beer,1gOUrZvOlDygUqHNgxwha9,"[0.43, 0.69, 0.56]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,Whiskey in My Water,5E4CJfa6yZNGSKVFSUgaBt,"[0.58, 0.87, 0.53]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,Love by the Moon,1IdNGeJiTPdOiF6fsXGWns,"[0.62, 0.79, 0.69]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,Withdrawals,1gRh1UnU44zyiOvZgMD4qR,"[0.34, 0.88, 0.48]"
['country'],Tyler Farr,3vHV92ecrylnUHDM4d2MtC,C.O.U.N.T.R.Y.,7yBcGJFP5bAMpAfToEm0dm,"[0.81, 0.89, 0.46]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,Runnin' Outta Moonlight,6enPOmd3vSFpI4jjms8kXN,"[0.77, 0.8, 0.53]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,How Country Feels,6aUhfNWYnMThF3TGtuYUUu,"[0.77, 0.84, 0.68]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,We Went,7JnorPtXApoUw2AuJUGLY1,"[0.54, 0.88, 0.65]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,Boots On,7K4VxvIXXbDbaVn6ARbch1,"[0.85, 0.89, 0.71]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,Like a Cowboy,2eQQ7YHhROyqSPiMrTOuum,"[0.17, 0.69, 0.51]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,What Whiskey Does (feat. Hillary Lindsey),1VhbJeGoYkE7vBCpiON4KQ,"[0.42, 0.66, 0.69]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,Goodnight Kiss,27aDju7VAODvQYHWrrv6o9,"[0.63, 0.71, 0.73]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,No Stone Unturned,69PYhsW6GI3GnTfrD9fHPE,"[0.37, 0.78, 0.68]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,New Buzz,7mNyv9xW5UYE8uKUVXYg2C,"[0.83, 0.84, 0.69]"
['country'],Randy Houser,56x8mYvS3cyDGAi8N2FxbB,High Time,6WSnUVaDCU7jxybqfdQ1Hu,"[0.65, 0.68, 0.66]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Hooked,3DV49ruvI5Sl6iisPZAc2c,"[0.44, 0.72, 0.6]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,My Girl,3izNaTiYdotdPL0Bs76JqO,"[0.24, 0.72, 0.65]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Nothing To Do Town,3L5cSHbf7oBWubuCwJbUGt,"[0.91, 0.84, 0.55]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,I Lost You,2pLSgbc3CEXtoCXfuMOTmU,"[0.3, 0.61, 0.5]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Jingle Bell Rock,3o5IChTvWMLHXkmnlSYI5z,"[0.67, 0.58, 0.69]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Crazy Over Me,5Luq6Gx6Y6YXYdvPiLPOxf,"[0.41, 0.62, 0.51]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Ball Cap,3UVzASrklZUKoPQBKH0ByK,"[0.55, 0.85, 0.62]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Lay It On Me,1XoFGPzcfGUF5IhNSjRPDa,"[0.69, 0.88, 0.49]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Give Me More (Stripped),6HNfFFlg1uVrrIhp11PcVQ,"[0.35, 0.66, 0.51]"
['country'],Dylan Scott,78YqeIji3mgAS2K1Maca6x,Do You Think About Me,6UHaAdGwWXkSukJJsMaQXn,"[0.58, 0.68, 0.62]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Best Shot,3VamXAvVMczcS2PTYtPfBQ,"[0.52, 0.46, 0.63]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Blue Jean Baby,3GmyQ7m7mSjiP2sHS5vnMq,"[0.83, 0.7, 0.64]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Make Me Want To,0AYbVoeF03NYhM0fvKjAuU,"[0.74, 0.87, 0.52]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Back of Your Mind,7xSgKVHWwFFSgjEt9bzqcK,"[0.65, 0.79, 0.55]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Underdogs,1PH7gS44rB6JGuikJYTQh0,"[0.63, 0.79, 0.64]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Boy Gets a Truck,4i1l0cGAAoGTPmFNNUs4aZ,"[0.56, 0.91, 0.56]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,County Lines,6ZRrfLZkTzE39xgx1AiQzS,"[0.52, 0.79, 0.72]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Warrior,51MEYLYoW3V4SsanQaP5d2,"[0.33, 0.63, 0.51]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,American Heartbreaker,2pHwPZhKl75eC8JVfbT7de,"[0.82, 0.74, 0.67]"
['country'],Jimmie Allen,147nKr9upHZSSxqCzh9j7c,High Life,0cxYeOqmiDpGt2WIL9F05T,"[0.62, 0.83, 0.53]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,Sunshine & Whiskey,6aNwDe5YH5YUPlpHkku52w,"[0.75, 0.74, 0.67]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,Helluva Life,4mnuiEDq1ADXUTYWJxLo4B,"[0.53, 0.76, 0.56]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,You'll Accomp'ny Me,61jWRBNxdM3sO5oKLwZV9y,"[0.69, 0.75, 0.6]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,Cigarette,6RccD7ec6Nr7JC90A8gTsN,"[0.88, 0.8, 0.67]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,It All Started with a Beer,3qtZwBkPpK2Q8fcYRHm4AX,"[0.37, 0.51, 0.54]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,El Camino,7FkccGHykzYlzd4WoY37hA,"[0.85, 0.85, 0.62]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,Young & Crazy,6ll39ALTlddWWQZLjSFlwM,"[0.78, 0.88, 0.61]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,I'm Thinking Country,4Mj226YnFIPujrSbQsrTlP,"[0.86, 0.84, 0.65]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,Tell Me You Get Lonely,5i0mySNOf08Q0HeIwuMmfl,"[0.75, 0.73, 0.43]"
['country'],Frankie Ballard,0dvKgSdNB2U1gfp6ZcekYi,Drinky Drink,3f43dEkgDEcqo2aSD2BbTW,"[0.84, 0.94, 0.51]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Where I Come From,10ps1I1sIMRNZW11eceN7W,"[0.48, 0.85, 0.62]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Something to Be Proud Of,4D8uIY6Wzj7dJDaw0dW0UF,"[0.55, 0.69, 0.65]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Merry Christmas from the Family,15ALrqRVH0NJsBuxI00Bk3,"[0.54, 0.68, 0.7]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,What Do Ya Think About That,6u8phyrH4qbybaIyxtJ9RS,"[0.7, 0.8, 0.59]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,One In Every Crowd,6HAsk04nz2TaEbK8lncN3w,"[0.67, 0.86, 0.64]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,My Town,5M8oqeozsjPMSXbkjo0SyD,"[0.53, 0.85, 0.51]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Lucky Man,4GiXBCUF7H6YfNQsnBRIzl,"[0.53, 0.47, 0.58]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Long Line of Losers,6U7hJoo1kiTZI69cEF8uCD,"[0.52, 0.73, 0.53]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Get Down South,2P7ytB10klD2fTMPS7ZJxn,"[0.84, 0.72, 0.56]"
['country'],Montgomery Gentry,3bGXaFVQLASmDMdjjeJr8a,Hell Yeah,6QUs5z2uEbSGZJpPGMfgQA,"[0.65, 0.87, 0.37]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,That's What I Love About Sunday,1fmi1hOBtH8xfUiWz4LVtE,"[0.42, 0.56, 0.6]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,Redneck Yacht Club,4etE2X6t7GmyiuYLIdI8H5,"[0.81, 0.82, 0.49]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,Almost Home,6FW9MTGMjR5A6q2o7PLuuz,"[0.24, 0.48, 0.53]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,International Harvester,0Ta3jOf8m9yCSWMVwd8Qlf,"[0.35, 0.84, 0.7]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,Wake up Lovin' You,5UY3Vzkc5INzJ3wBJm5FlD,"[0.52, 0.65, 0.54]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,This Ain't Nothin',3GfFnxBuDNay7D1srwrqZU,"[0.28, 0.53, 0.35]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,Bonfire,4PyKicaf5RL5tlidl6ZMO5,"[0.51, 0.92, 0.43]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,It Took A Woman,6rFUAxTX8TgZHWdzfA1ivt,"[0.33, 0.6, 0.48]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,Little Bit of Life,1jSZ1IETySh2kDTnyfIE0I,"[0.7, 0.83, 0.67]"
['country'],Craig Morgan,6ktyNEnEukKzskQEiXgCFD,What Matters Most,0SU27YJzHF31hVWEqCSIpG,"[0.16, 0.48, 0.52]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Workin' on,5kSPD3rOo2hGYVwheIxpv8,"[0.55, 0.8, 0.52]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Drivin Around Song (feat. Jason Aldean),5BzDjeCZYxDd35rYSWY0yk,"[0.52, 0.71, 0.61]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Answer to No One (feat. JJ Lawhorn),59bx5emG4yTKWzAxwxgrKv,"[0.52, 0.87, 0.47]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Reload (feat. Taylor Ray Holbrook),4PKPYaqznLL7PVwM6U3vWq,"[0.64, 0.78, 0.62]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Crank It Up,3mqrfe5u8PY39YNwlYME25,"[0.96, 0.68, 0.76]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Shoulda Named It After Me,01oxuDv2GsOoj6xxhaM8eL,"[0.4, 0.88, 0.47]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Drop Zone Theme Song,1nXTamSiUx7ggY709koe05,"[0.64, 0.89, 0.62]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Back (with Jake Owen),2JDWDQCzd0K9mI5GEaToA8,"[0.59, 0.74, 0.54]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,Dirt Road Anthem (feat. Brantley Gilbert),5ewr9QysrDiVbplvOjSM4q,"[0.91, 0.68, 0.79]"
['country'],Colt Ford,0OpWIlokQeE7BNQMhuu2Nx,4 Lane Gone,6C9viSGTdkWcyPQaSwdU1H,"[0.78, 0.79, 0.5]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,Fore She Was Mama,3AfCiIJ6blcN5oyMnu3Tvi,"[0.63, 0.7, 0.61]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,Fall,5Hd0J6dWz0jqgRDJoRpOdc,"[0.21, 0.54, 0.55]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,She Won't Be Lonely Long,0158TMiGmHyibaDeaUKayX,"[0.32, 0.76, 0.64]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,Working on Me,4b2v0Vk5TNDs2JZPeiC670,"[0.43, 0.73, 0.53]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,Live Until I Die,39B9IpMNTUDOzW0JuVHlq4,"[0.64, 0.6, 0.7]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,Hypnotize The Moon,4mKXEnhK8jHB8QntCT1LC1,"[0.2, 0.57, 0.6]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,If I Could Make A Living,7njoWVpJbAiTkyT6rKwbze,"[0.91, 0.75, 0.6]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,This Woman And This Man,5sp0v1NDTtfzcPMtFotz80,"[0.43, 0.58, 0.59]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,What's It To You,346GCw2msr77HA5I5NFsKS,"[0.93, 0.57, 0.72]"
['country'],Clay Walker,4MPkNgar5uTd8Sqvrr7par,Then What?,1TjtrBIx7fPUBjDXL9svN1,"[0.63, 0.78, 0.63]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Drunk Girl,1kFBLqkTuNKlspkJ1EOGjN,"[0.22, 0.31, 0.48]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Fix a Drink,0s6OWiWGuiCcm1Muzch5A8,"[0.79, 0.89, 0.56]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Buy Me A Boat,2WKLUgklz0VDX5bKTZ3eYD,"[0.69, 0.74, 0.57]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Holdin' Her,1YmT3bHeND3IQQ1WLH03jQ,"[0.39, 0.57, 0.3]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Everybody,1l14pY4DV9Bgm1l5KmIjrr,"[0.83, 0.74, 0.64]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Power Of Positive Drinkin',3yww2zhTK6xJuVGtn6oHNY,"[0.6, 0.85, 0.59]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Out There,19ihEHhT75cZXJMNGZnuQm,"[0.52, 0.8, 0.53]"
['country'],Chris Janson,60gmlHZmT16wiO9GiXKYK9,Redneck Life,7airkEETmcJexnUXg8BrTD,"[0.51, 0.96, 0.51]"
